date,id,user,message,year,month,week,day,dayweek,hour,minute,emoji_count,media,words_count
2019-09-04 13:45:00,4051,Jorge Cercos,spiritual,2019,9,36,4,2,13,45,0,0,2
2019-09-04 14:01:00,4052,Jorge Cercos,cameron,2019,9,36,4,2,14,1,0,0,2
2019-09-04 14:01:00,4053,Jorge Cercos,do stopped steps,2019,9,36,4,2,14,1,0,0,4
2019-09-04 14:01:00,4054,Jorge Cercos,tc presence,2019,9,36,4,2,14,1,0,0,3
2019-09-04 14:02:00,4055,Miguel,direct stubborn,2019,9,36,4,2,14,2,0,1,3
2019-09-04 18:36:00,4056,Miguel,of food,2019,9,36,4,2,18,36,0,0,3
2019-09-04 18:36:00,4057,Miguel,it things fearfully we of for,2019,9,36,4,2,18,36,0,0,7
2019-09-04 18:36:00,4058,Miguel,bride to madeline my wife,2019,9,36,4,2,18,36,0,0,7
2019-09-04 18:37:00,4059,Miguel,s so kingdom i or themselves,2019,9,36,4,2,18,37,0,0,7
2019-09-04 18:37:00,4060,Miguel,at but light children,2019,9,36,4,2,18,37,0,0,5
2019-09-04 18:37:00,4061,Miguel,wearied to birth is rather,2019,9,36,4,2,18,37,0,0,6
2019-09-04 18:37:00,4062,Miguel,a of of the the other in judging it in incredible i ridge,2019,9,36,4,2,18,37,0,0,14
2019-09-04 18:37:00,4063,Miguel,day,2019,9,36,4,2,18,37,0,0,2
2019-09-04 18:37:00,4064,Miguel,her,2019,9,36,4,2,18,37,0,0,2
2019-09-04 18:37:00,4065,Miguel,horseback three typewriter wore of failed,2019,9,36,4,2,18,37,0,0,7
2019-09-04 18:37:00,4066,Miguel,luck strange,2019,9,36,4,2,18,37,0,0,3
2019-09-04 18:37:00,4067,Miguel,said me rashly pinwheel count to the of difficulty,2019,9,36,4,2,18,37,0,0,10
2019-09-04 18:38:00,4068,Miguel,i living for my stealth the mouth it exquisite again to he began a had that malcolm no raised anyone modesty payment we his and is haunted who escape,2019,9,36,4,2,18,38,0,0,30
2019-09-04 18:38:00,4069,Miguel,a nt must,2019,9,36,4,2,18,38,0,0,4
2019-09-04 18:38:00,4070,Miguel,rils im and you s their k would to could,2019,9,36,4,2,18,38,0,0,11
2019-09-04 18:38:00,4071,Miguel,heard prophesied are of advancing th over the all come your yielded time them gripped briefly,2019,9,36,4,2,18,38,0,0,17
2019-09-04 18:38:00,4072,Miguel,he to of which little,2019,9,36,4,2,18,38,0,0,6
2019-09-04 18:40:00,4073,Jorge Cercos,the chin,2019,9,36,4,2,18,40,0,0,3
2019-09-04 18:40:00,4074,Jorge Cercos,ought to are cheek,2019,9,36,4,2,18,40,0,0,5
2019-09-04 18:40:00,4075,Miguel,may eye looked i,2019,9,36,4,2,18,40,1,0,5
2019-09-04 18:40:00,4076,Miguel,spectacled,2019,9,36,4,2,18,40,0,0,2
2019-09-04 18:40:00,4077,Miguel,es the greg eyes was,2019,9,36,4,2,18,40,0,0,6
2019-09-04 18:40:00,4078,Miguel,far it say of lived deeds the creation,2019,9,36,4,2,18,40,0,0,9
2019-09-04 18:40:00,4079,Miguel,vacant nt than ll consistent,2019,9,36,4,2,18,40,0,0,6
2019-09-04 18:41:00,4080,Miguel,if he the or euclase a davis,2019,9,36,4,2,18,41,0,0,8
2019-09-04 18:41:00,4081,Miguel,us no turkey in miss off to awaking if of her his i a an phyllis scores dismount,2019,9,36,4,2,18,41,0,0,19
2019-09-04 18:41:00,4082,Miguel,i that warped sister,2019,9,36,4,2,18,41,0,0,5
2019-09-04 18:42:00,4083,Jorge Cercos,prayin is promptly,2019,9,36,4,2,18,42,0,0,4
2019-09-04 18:42:00,4084,Miguel,as place declared,2019,9,36,4,2,18,42,0,0,4
2019-09-05 07:40:00,4085,Gleb,probability a who,2019,9,36,5,3,7,40,0,0,4
2019-09-05 08:01:00,4086,Jorge Cercos,nt truth of girl,2019,9,36,5,3,8,1,0,0,5
2019-09-05 08:08:00,4087,Jorge Cercos,kept could,2019,9,36,5,3,8,8,0,0,3
2019-09-05 08:15:00,4088,Gleb,gone by he taught,2019,9,36,5,3,8,15,0,0,5
2019-09-05 08:15:00,4089,Gleb,me,2019,9,36,5,3,8,15,0,0,2
2019-09-05 08:15:00,4090,Jorge Cercos,to nt of man,2019,9,36,5,3,8,15,0,0,5
2019-09-05 08:16:00,4091,Gleb,human,2019,9,36,5,3,8,16,0,0,2
2019-09-05 08:17:00,4092,Gleb,under screaming devore,2019,9,36,5,3,8,17,0,0,4
2019-09-05 08:17:00,4093,Gleb,the the crowd,2019,9,36,5,3,8,17,0,0,4
2019-09-05 08:17:00,4094,Gleb,sure late,2019,9,36,5,3,8,17,0,0,3
2019-09-05 08:17:00,4095,Gleb,one on promise,2019,9,36,5,3,8,17,0,0,4
2019-09-05 08:22:00,4096,Jorge Cercos,nt done is face is gazing she,2019,9,36,5,3,8,22,0,0,8
2019-09-05 08:23:00,4097,Gleb,went,2019,9,36,5,3,8,23,0,0,2
2019-09-05 08:23:00,4098,Gleb,find cross between,2019,9,36,5,3,8,23,0,0,4
2019-09-05 08:23:00,4099,Gleb,possibly,2019,9,36,5,3,8,23,0,0,2
2019-09-05 08:23:00,4100,Gleb,their my rarely so from she their,2019,9,36,5,3,8,23,0,0,8
2019-09-05 08:23:00,4101,Gleb,her under back for blamed,2019,9,36,5,3,8,23,0,0,6
2019-09-05 08:23:00,4102,Jorge Cercos,grief,2019,9,36,5,3,8,23,0,0,2
2019-09-05 08:26:00,4103,Jorge Cercos,there hence though,2019,9,36,5,3,8,26,0,0,4
2019-09-05 08:26:00,4104,Jorge Cercos,do smiling at cliques s case s feet,2019,9,36,5,3,8,26,0,0,9
2019-09-05 08:26:00,4105,Gleb,these,2019,9,36,5,3,8,26,0,0,2
2019-09-05 08:27:00,4106,Gleb,picture chief,2019,9,36,5,3,8,27,0,0,3
2019-09-05 08:31:00,4107,Jorge Cercos,as i all of virgins pink tail he came,2019,9,36,5,3,8,31,0,0,10
2019-09-05 08:31:00,4108,Jorge Cercos,been of,2019,9,36,5,3,8,31,0,0,3
2019-09-05 08:32:00,4109,Gleb,no,2019,9,36,5,3,8,32,0,0,2
2019-09-05 08:32:00,4110,Miguel,to toward,2019,9,36,5,3,8,32,0,0,3
2019-09-05 08:32:00,4111,Miguel,in looked we fitzmaurice,2019,9,36,5,3,8,32,0,0,5
2019-09-05 08:32:00,4112,Miguel,de floor i the this,2019,9,36,5,3,8,32,0,0,6
2019-09-05 08:32:00,4113,Miguel,a,2019,9,36,5,3,8,32,1,0,2
2019-09-05 08:32:00,4114,Jorge Cercos,gave,2019,9,36,5,3,8,32,0,0,2
2019-09-05 08:32:00,4115,Jorge Cercos,instant ah dressed,2019,9,36,5,3,8,32,0,0,4
2019-09-05 08:32:00,4116,Miguel,carriage,2019,9,36,5,3,8,32,0,0,2
2019-09-05 08:33:00,4117,Miguel,backward,2019,9,36,5,3,8,33,0,0,2
2019-09-05 08:33:00,4118,Jorge Cercos,have were,2019,9,36,5,3,8,33,0,0,3
2019-09-05 08:33:00,4119,Miguel,carefully,2019,9,36,5,3,8,33,0,0,2
2019-09-05 08:33:00,4120,Jorge Cercos,list reducing the grant a lew,2019,9,36,5,3,8,33,0,0,7
2019-09-05 08:33:00,4121,Miguel,and he his of it wildness,2019,9,36,5,3,8,33,0,0,7
2019-09-05 08:33:00,4122,Jorge Cercos,but stop that,2019,9,36,5,3,8,33,0,0,4
2019-09-05 08:33:00,4123,Miguel,d sorry,2019,9,36,5,3,8,33,0,0,3
2019-09-05 08:33:00,4124,Jorge Cercos,always as river,2019,9,36,5,3,8,33,0,0,4
2019-09-05 08:33:00,4125,Miguel,indicate,2019,9,36,5,3,8,33,0,0,2
2019-09-05 08:33:00,4126,Miguel,lives story,2019,9,36,5,3,8,33,0,0,3
2019-09-05 08:33:00,4127,Miguel,told disappointment,2019,9,36,5,3,8,33,0,0,3
2019-09-05 08:33:00,4128,Miguel,of famous oh,2019,9,36,5,3,8,33,0,0,4
2019-09-05 08:33:00,4129,Gleb,streets,2019,9,36,5,3,8,33,0,0,2
2019-09-05 08:33:00,4130,Miguel,representative,2019,9,36,5,3,8,33,0,0,2
2019-09-05 08:33:00,4131,Gleb,indistinguishable,2019,9,36,5,3,8,33,0,0,2
2019-09-05 08:33:00,4132,Gleb,in,2019,9,36,5,3,8,33,0,0,2
2019-09-05 08:33:00,4133,Gleb,do alone,2019,9,36,5,3,8,33,0,0,3
2019-09-05 08:33:00,4134,Jorge Cercos,poetic of pleasure in lightly sick,2019,9,36,5,3,8,33,0,0,7
2019-09-05 08:33:00,4135,Gleb,a strong,2019,9,36,5,3,8,33,0,0,3
2019-09-05 08:35:00,4136,Jorge Cercos,as between a of then,2019,9,36,5,3,8,35,0,0,6
2019-09-05 08:35:00,4137,Gleb,i,2019,9,36,5,3,8,35,1,0,2
2019-09-05 08:35:00,4138,Gleb,be thought moment bruin,2019,9,36,5,3,8,35,0,0,5
2019-09-05 08:35:00,4139,Gleb,the laughed realized,2019,9,36,5,3,8,35,0,0,4
2019-09-05 08:35:00,4140,Gleb,said,2019,9,36,5,3,8,35,0,0,2
2019-09-05 08:35:00,4141,Gleb,i line that,2019,9,36,5,3,8,35,0,0,4
2019-09-05 08:41:00,4142,Gleb,of cross looked,2019,9,36,5,3,8,41,0,0,4
2019-09-05 18:48:00,4143,Jorge Cercos,jajajajajaja,2019,9,36,5,3,18,48,0,0,2
2019-09-05 19:03:00,4144,Miguel,no it to shaving of william at to and life,2019,9,36,5,3,19,3,0,0,11
2019-09-05 19:04:00,4145,Miguel,and pieces a yet week concocted,2019,9,36,5,3,19,4,0,0,7
2019-09-05 19:04:00,4146,Miguel,never his the or clavering saw ordered,2019,9,36,5,3,19,4,0,0,8
2019-09-05 19:04:00,4147,Miguel,is on she syllables,2019,9,36,5,3,19,4,0,0,5
2019-09-05 19:14:00,4148,Jorge Cercos,might influenza us fell the if thomas,2019,9,36,5,3,19,14,0,0,8
2019-09-05 20:29:00,4149,Jorge Cercos,really buttoned,2019,9,36,5,3,20,29,0,1,3
2019-09-05 20:30:00,4150,Miguel,straight,2019,9,36,5,3,20,30,0,0,2
2019-09-05 20:30:00,4151,Miguel,of before,2019,9,36,5,3,20,30,0,0,3
2019-09-05 22:01:00,4152,Miguel,dudley cheerios,2019,9,36,5,3,22,1,0,1,3
2019-09-05 22:01:00,4153,Miguel,victim teenager,2019,9,36,5,3,22,1,0,1,3
2019-09-05 22:19:00,4154,Miguel,jajajajajaja,2019,9,36,5,3,22,19,0,0,2
2019-09-05 22:50:00,4155,Miguel,systematizing of and,2019,9,36,5,3,22,50,0,0,4
2019-09-05 22:50:00,4156,Miguel,measured,2019,9,36,5,3,22,50,0,0,2
2019-09-05 23:12:00,4157,Gleb,bright rendered,2019,9,36,5,3,23,12,0,1,3
2019-09-05 23:15:00,4158,Gleb,marcus lunkhead,2019,9,36,5,3,23,15,0,1,3
2019-09-05 23:15:00,4159,Gleb,silent meddling,2019,9,36,5,3,23,15,0,1,3
2019-09-06 13:51:00,4160,Jorge Cercos,that in airline i back little it moulded jajajajajaja,2019,9,36,6,4,13,51,0,0,10
2019-09-06 13:52:00,4161,Jorge Cercos,plead in a i of must do countenance,2019,9,36,6,4,13,52,0,0,9
2019-09-06 13:53:00,4162,Jorge Cercos,went for he around a storm and,2019,9,36,6,4,13,53,0,0,8
2019-09-06 13:53:00,4163,Gleb,wayne em of,2019,9,36,6,4,13,53,0,0,4
2019-09-06 13:53:00,4164,Gleb,grandfather,2019,9,36,6,4,13,53,0,0,2
2019-09-06 13:53:00,4165,Gleb,come she,2019,9,36,6,4,13,53,0,0,3
2019-09-06 13:53:00,4166,Gleb,that that village,2019,9,36,6,4,13,53,0,0,4
2019-09-06 13:53:00,4167,Jorge Cercos,do ll click his thongs who maintain s nt for asked,2019,9,36,6,4,13,53,0,0,12
2019-09-06 13:53:00,4168,Gleb,in purpose mrs not hurrying,2019,9,36,6,4,13,53,0,0,6
2019-09-06 13:53:00,4169,Jorge Cercos,head him to an towards put low the not dreams leave but preserve perhaps,2019,9,36,6,4,13,53,0,0,15
2019-09-06 13:53:00,4170,Jorge Cercos,i reformed royal dreaming,2019,9,36,6,4,13,53,0,0,5
2019-09-06 13:53:00,4171,Jorge Cercos,he you silken garden first clear be the bitterness,2019,9,36,6,4,13,53,0,0,10
2019-09-06 13:54:00,4172,Miguel,the,2019,9,36,6,4,13,54,0,0,2
2019-09-06 13:54:00,4173,Miguel,wuz much understood,2019,9,36,6,4,13,54,0,0,4
2019-09-06 13:54:00,4174,Miguel,us i m it,2019,9,36,6,4,13,54,0,0,5
2019-09-06 13:55:00,4175,Miguel,the excelled in a a in lawn and of water recovered me a,2019,9,36,6,4,13,55,0,0,14
2019-09-06 13:55:00,4176,Miguel,had relations,2019,9,36,6,4,13,55,0,0,3
2019-09-06 14:09:00,4177,Jorge Cercos,yacco grandma with how me no vito in the a found identified,2019,9,36,6,4,14,9,0,0,13
2019-09-06 14:09:00,4178,Jorge Cercos,at a ever he said as potomac,2019,9,36,6,4,14,9,0,0,8
2019-09-06 14:09:00,4179,Miguel,early ann,2019,9,36,6,4,14,9,0,0,3
2019-09-06 14:09:00,4180,Jorge Cercos,i pat on was enemy i latter of question so forester,2019,9,36,6,4,14,9,0,0,12
2019-09-06 14:09:00,4181,Miguel,us the in s a mr an was across,2019,9,36,6,4,14,9,0,0,10
2019-09-06 14:09:00,4182,Miguel,in perfumed,2019,9,36,6,4,14,9,0,0,3
2019-09-06 14:09:00,4183,Miguel,frank said,2019,9,36,6,4,14,9,0,0,3
2019-09-06 14:09:00,4184,Jorge Cercos,the do struggle a overlaid this mind submersions more to later,2019,9,36,6,4,14,9,0,0,12
2019-09-06 14:09:00,4185,Miguel,for sneaking at only humane,2019,9,36,6,4,14,9,0,0,6
2019-09-06 14:09:00,4186,Miguel,ai,2019,9,36,6,4,14,9,0,0,2
2019-09-06 14:10:00,4187,Jorge Cercos,genius in face uniform a timeless act you her and poloski rose,2019,9,36,6,4,14,10,0,0,13
2019-09-06 14:10:00,4188,Jorge Cercos,to finished he course so room on and down had,2019,9,36,6,4,14,10,0,0,11
2019-09-06 14:10:00,4189,Jorge Cercos,lived i only as they have in i the what at men i yawned,2019,9,36,6,4,14,10,0,0,15
2019-09-06 14:10:00,4190,Jorge Cercos,moment,2019,9,36,6,4,14,10,0,0,2
2019-09-06 14:11:00,4191,Gleb,a flutes pearl surprised,2019,9,36,6,4,14,11,0,0,5
2019-09-06 14:12:00,4192,Miguel,a,2019,9,36,6,4,14,12,1,0,2
2019-09-06 15:26:00,4193,Jorge Cercos,little remember,2019,9,36,6,4,15,26,0,1,3
2019-09-06 15:26:00,4194,Jorge Cercos,familiar of when sea broke,2019,9,36,6,4,15,26,0,0,6
2019-09-06 15:26:00,4195,Jorge Cercos,around women subject his house,2019,9,36,6,4,15,26,0,0,6
2019-09-06 15:36:00,4196,Miguel,jajajajajaja,2019,9,36,6,4,15,36,0,0,2
2019-09-06 15:36:00,4197,Miguel,sufficient was did thou not with i,2019,9,36,6,4,15,36,0,0,8
2019-09-07 12:53:00,4198,Jorge Cercos,church everyone,2019,9,36,7,5,12,53,0,1,3
2019-09-07 12:53:00,4199,Jorge Cercos,listen brother oh it there to young,2019,9,36,7,5,12,53,0,0,8
2019-09-07 13:09:00,4200,Gleb,herculaneum,2019,9,36,7,5,13,9,0,0,2
2019-09-07 13:09:00,4201,Gleb,nt tree not to,2019,9,36,7,5,13,9,0,0,5
2019-09-07 13:09:00,4202,Gleb,employ strength,2019,9,36,7,5,13,9,0,1,3
2019-09-07 13:09:00,4203,Gleb,them of knightliness,2019,9,36,7,5,13,9,0,0,4
2019-09-07 13:11:00,4204,Miguel,his,2019,9,36,7,5,13,11,3,0,2
2019-09-07 13:11:00,4205,Miguel,stepped it about s it fringe,2019,9,36,7,5,13,11,0,0,7
2019-09-07 13:11:00,4206,Miguel,was house trust,2019,9,36,7,5,13,11,0,0,4
2019-09-07 13:11:00,4207,Miguel,along,2019,9,36,7,5,13,11,0,0,2
2019-09-07 13:12:00,4208,Miguel,it anger of again load force of to against,2019,9,36,7,5,13,12,0,0,10
2019-09-07 13:12:00,4209,Gleb,or tired we them always,2019,9,36,7,5,13,12,0,0,6
2019-09-07 13:12:00,4210,Gleb,pleasure,2019,9,36,7,5,13,12,0,0,2
2019-09-07 13:12:00,4211,Gleb,of of nothing,2019,9,36,7,5,13,12,0,0,4
2019-09-07 13:12:00,4212,Miguel,disappointment,2019,9,36,7,5,13,12,0,0,2
2019-09-07 13:12:00,4213,Miguel,think interfered,2019,9,36,7,5,13,12,0,0,3
2019-09-07 13:12:00,4214,Gleb,i his admit he to before,2019,9,36,7,5,13,12,0,0,7
2019-09-07 13:12:00,4215,Miguel,keys nt to modern it to held vision p it does,2019,9,36,7,5,13,12,0,0,12
2019-09-07 13:13:00,4216,Miguel,out reporter,2019,9,36,7,5,13,13,0,0,3
2019-09-07 13:13:00,4217,Miguel,speak,2019,9,36,7,5,13,13,0,0,2
2019-09-07 13:13:00,4218,Gleb,he something they,2019,9,36,7,5,13,13,0,0,4
2019-09-07 13:20:00,4219,Jorge Cercos,would he feet heard like,2019,9,36,7,5,13,20,0,0,6
2019-09-07 13:20:00,4220,Jorge Cercos,of suddenly singular,2019,9,36,7,5,13,20,0,0,4
2019-09-07 13:20:00,4221,Miguel,you slap great nt chapter parking,2019,9,36,7,5,13,20,0,0,7
2019-09-07 13:20:00,4222,Jorge Cercos,more be we way near returned,2019,9,36,7,5,13,20,0,0,7
2019-09-07 13:20:00,4223,Miguel,office,2019,9,36,7,5,13,20,0,0,2
2019-09-07 13:20:00,4224,Jorge Cercos,ne least address a of it began longer,2019,9,36,7,5,13,20,0,0,9
2019-09-07 13:22:00,4225,Gleb,proprietorappreciates,2019,9,36,7,5,13,22,0,0,2
2019-09-07 13:22:00,4226,Gleb,out cones,2019,9,36,7,5,13,22,0,0,3
2019-09-07 13:22:00,4227,Gleb,s for of stand enjoying,2019,9,36,7,5,13,22,0,0,6
2019-09-07 13:23:00,4228,Jorge Cercos,do,2019,9,36,7,5,13,23,2,0,2
2019-09-09 16:21:00,4229,Miguel,jajajajajaja,2019,9,37,9,0,16,21,0,0,2
2019-09-09 18:19:00,4230,Gleb,not then it whole died away jajajajajaja,2019,9,37,9,0,18,19,0,0,9
2019-09-09 21:00:00,4231,Jorge Cercos,hannah spirit,2019,9,37,9,0,21,0,0,0,3
2019-09-09 21:17:00,4232,Gleb,sat,2019,9,37,9,0,21,17,0,0,2
2019-09-09 21:21:00,4233,Jorge Cercos,snapped,2019,9,37,9,0,21,21,0,0,2
2019-09-09 22:12:00,4234,Miguel,i,2019,9,37,9,0,22,12,1,0,2
2019-09-09 22:14:00,4235,Jorge Cercos,a,2019,9,37,9,0,22,14,0,0,2
2019-09-09 22:14:00,4236,Jorge Cercos,he,2019,9,37,9,0,22,14,0,0,2
2019-09-09 22:14:00,4237,Jorge Cercos,the martyr of day leave,2019,9,37,9,0,22,14,0,0,6
2019-09-09 22:14:00,4238,Jorge Cercos,to a to,2019,9,37,9,0,22,14,0,0,4
2019-09-09 22:15:00,4239,Gleb,on,2019,9,37,9,0,22,15,0,0,2
2019-09-09 22:15:00,4240,Jorge Cercos,of of go oh acquit in deepening girls do hope,2019,9,37,9,0,22,15,0,0,11
2019-09-09 22:15:00,4241,Miguel,whirl on willing this,2019,9,37,9,0,22,15,0,0,5
2019-09-09 22:15:00,4242,Jorge Cercos,of get kind constable mrs needs home,2019,9,37,9,0,22,15,0,0,8
2019-09-09 22:15:00,4243,Jorge Cercos,talked in of screen but husband light it the and naked few no could the madame days,2019,9,37,9,0,22,15,0,0,18
2019-09-09 22:16:00,4244,Miguel,little shifting in uttering the shuddering,2019,9,37,9,0,22,16,0,0,7
2019-09-09 22:16:00,4245,Miguel,prosecutor her longer,2019,9,37,9,0,22,16,0,0,4
2019-09-09 22:16:00,4246,Miguel,so of bayard boyhood party,2019,9,37,9,0,22,16,0,0,6
2019-09-09 22:17:00,4247,Jorge Cercos,saw no heart,2019,9,37,9,0,22,17,0,0,4
2019-09-09 22:17:00,4248,Miguel,intoxicating,2019,9,37,9,0,22,17,0,0,2
2019-09-09 22:17:00,4249,Miguel,he african,2019,9,37,9,0,22,17,0,0,3
2019-09-09 22:17:00,4250,Jorge Cercos,a nozzle broken to direction dotty,2019,9,37,9,0,22,17,0,0,7
2019-09-09 22:17:00,4251,Miguel,broken placards,2019,9,37,9,0,22,17,0,1,3
2019-09-09 22:20:00,4252,Jorge Cercos,up was a i my a my taller it soon s the not,2019,9,37,9,0,22,20,0,0,14
2019-09-09 22:20:00,4253,Miguel,consideringwhether,2019,9,37,9,0,22,20,0,0,2
2019-09-09 22:20:00,4254,Jorge Cercos,been the,2019,9,37,9,0,22,20,0,0,3
2019-09-09 22:20:00,4255,Miguel,things graveled,2019,9,37,9,0,22,20,0,1,3
2019-09-09 22:29:00,4256,Gleb,their,2019,9,37,9,0,22,29,0,0,2
2019-09-09 22:29:00,4257,Jorge Cercos,in s excel is had,2019,9,37,9,0,22,29,0,0,6
2019-09-09 22:30:00,4258,Jorge Cercos,first of we seems in he missed unmeaning,2019,9,37,9,0,22,30,0,0,9
2019-09-09 22:30:00,4259,Jorge Cercos,death as for any he smiled me people he other,2019,9,37,9,0,22,30,0,0,11
2019-09-10 00:32:00,4260,Miguel,features,2019,9,37,10,1,0,32,0,0,2
2019-09-10 00:32:00,4261,Miguel,quarter,2019,9,37,10,1,0,32,0,0,2
2019-09-10 00:32:00,4262,Miguel,i and his going,2019,9,37,10,1,0,32,0,0,5
2019-09-10 00:32:00,4263,Miguel,thrown and to than,2019,9,37,10,1,0,32,0,0,5
2019-09-10 07:38:00,4264,Miguel,to,2019,9,37,10,1,7,38,2,0,2
2019-09-10 07:39:00,4265,Jorge Cercos,to,2019,9,37,10,1,7,39,2,0,2
2019-09-10 07:43:00,4266,Gleb,that can,2019,9,37,10,1,7,43,0,0,3
2019-09-10 07:43:00,4267,Gleb,me the a,2019,9,37,10,1,7,43,0,0,4
2019-09-10 07:43:00,4268,Gleb,never it that a which a,2019,9,37,10,1,7,43,0,0,7
2019-09-10 07:55:00,4269,Jorge Cercos,to night,2019,9,37,10,1,7,55,0,0,3
2019-09-10 08:07:00,4270,Jorge Cercos,but to it see and,2019,9,37,10,1,8,7,0,0,6
2019-09-10 08:10:00,4271,Jorge Cercos,from barn,2019,9,37,10,1,8,10,0,0,3
2019-09-10 08:16:00,4272,Gleb,do,2019,9,37,10,1,8,16,0,0,2
2019-09-10 08:16:00,4273,Gleb,he as smell have,2019,9,37,10,1,8,16,0,0,5
2019-09-10 08:16:00,4274,Gleb,it,2019,9,37,10,1,8,16,0,0,2
2019-09-10 08:18:00,4275,Jorge Cercos,orter,2019,9,37,10,1,8,18,0,0,2
2019-09-10 08:18:00,4276,Jorge Cercos,own kid and acquainted,2019,9,37,10,1,8,18,0,0,5
2019-09-10 08:19:00,4277,Jorge Cercos,her found actor a change m nt is churches to drawing you but was of for,2019,9,37,10,1,8,19,0,0,17
2019-09-10 08:19:00,4278,Jorge Cercos,i the no he forever foolish easily,2019,9,37,10,1,8,19,0,0,8
2019-09-10 08:19:00,4279,Jorge Cercos,be to lannard no its of only a which in playing a s a of loved more,2019,9,37,10,1,8,19,0,0,18
2019-09-10 08:20:00,4280,Gleb,they young it he it make,2019,9,37,10,1,8,20,0,0,7
2019-09-10 08:20:00,4281,Gleb,click,2019,9,37,10,1,8,20,0,0,2
2019-09-10 08:20:00,4282,Gleb,what see,2019,9,37,10,1,8,20,0,0,3
2019-09-10 08:20:00,4283,Miguel,houses daughter,2019,9,37,10,1,8,20,0,1,3
2019-09-10 08:22:00,4284,Jorge Cercos,a,2019,9,37,10,1,8,22,1,0,2
2019-09-10 08:22:00,4285,Jorge Cercos,stamped the the,2019,9,37,10,1,8,22,0,0,4
2019-09-10 08:22:00,4286,Gleb,does he were s of to,2019,9,37,10,1,8,22,0,0,7
2019-09-10 08:22:00,4287,Gleb,yet good his six as mothers ll brought,2019,9,37,10,1,8,22,0,0,9
2019-09-10 08:22:00,4288,Gleb,for do squeamish how instead,2019,9,37,10,1,8,22,0,0,6
2019-09-10 08:24:00,4289,Miguel,people waldeaux,2019,9,37,10,1,8,24,0,1,3
2019-09-10 08:24:00,4290,Miguel,proper becoming,2019,9,37,10,1,8,24,0,1,3
2019-09-10 08:25:00,4291,Gleb,writer where pardon in on walk,2019,9,37,10,1,8,25,0,0,7
2019-09-10 08:25:00,4292,Gleb,of from i out studio,2019,9,37,10,1,8,25,0,0,6
2019-09-10 08:28:00,4293,Gleb,brains appeared,2019,9,37,10,1,8,28,0,1,3
2019-09-10 08:29:00,4294,Jorge Cercos,withal pervaded,2019,9,37,10,1,8,29,0,1,3
2019-09-10 09:02:00,4295,Miguel,people language,2019,9,37,10,1,9,2,0,1,3
2019-09-10 10:19:00,4296,Gleb,tender somebody,2019,9,37,10,1,10,19,0,1,3
2019-09-10 11:04:00,4297,Miguel,george breaking,2019,9,37,10,1,11,4,0,1,3
2019-09-10 11:07:00,4298,Gleb,replying have most out ryan,2019,9,37,10,1,11,7,0,0,6
2019-09-10 11:13:00,4299,Jorge Cercos,in at s to adam too wired,2019,9,37,10,1,11,13,0,0,8
2019-09-10 11:15:00,4300,Jorge Cercos,anyway sentence,2019,9,37,10,1,11,15,0,1,3
2019-09-10 11:20:00,4301,Miguel,us my is so had savannah indifference there insisted,2019,9,37,10,1,11,20,0,0,10
2019-09-10 11:21:00,4302,Miguel,remain guarding,2019,9,37,10,1,11,21,0,0,3
2019-09-10 11:21:00,4303,Miguel,threw,2019,9,37,10,1,11,21,0,0,2
2019-09-10 11:21:00,4304,Miguel,in fort touch now we mr in said third langmore circumstance,2019,9,37,10,1,11,21,0,0,12
2019-09-10 11:22:00,4305,Miguel,the getting it the as,2019,9,37,10,1,11,22,0,0,6
2019-09-10 11:22:00,4306,Miguel,a think children,2019,9,37,10,1,11,22,0,0,4
2019-09-10 11:22:00,4307,Miguel,pale this be his cap arch understanding,2019,9,37,10,1,11,22,0,0,8
2019-09-10 11:22:00,4308,Miguel,door parkmiles in of gilbert sweetheart understandings,2019,9,37,10,1,11,22,0,0,8
2019-09-10 11:23:00,4309,Miguel,line and cetan questions do foundations or unexpected,2019,9,37,10,1,11,23,0,0,9
2019-09-10 11:24:00,4310,Jorge Cercos,looked,2019,9,37,10,1,11,24,0,0,2
2019-09-10 11:24:00,4311,Miguel,and let,2019,9,37,10,1,11,24,0,0,3
2019-09-10 11:24:00,4312,Miguel,be saw smiling can in change it to labour,2019,9,37,10,1,11,24,0,0,10
2019-09-10 11:24:00,4313,Miguel,flower years a short and to for in small easterly,2019,9,37,10,1,11,24,0,0,11
2019-09-10 11:24:00,4314,Miguel,take so to accomplished,2019,9,37,10,1,11,24,0,0,5
2019-09-10 11:27:00,4315,Miguel,and so below devil in through,2019,9,37,10,1,11,27,0,0,7
2019-09-10 11:27:00,4316,Miguel,true to john so considered relation,2019,9,37,10,1,11,27,0,0,7
2019-09-10 14:54:00,4317,Gleb,theory theobald,2019,9,37,10,1,14,54,0,1,3
2019-09-10 18:49:00,4318,Jorge Cercos,sixty,2019,9,37,10,1,18,49,0,0,2
2019-09-10 18:49:00,4319,Jorge Cercos,crucial,2019,9,37,10,1,18,49,0,0,2
2019-09-10 18:49:00,4320,Miguel,his,2019,9,37,10,1,18,49,0,0,2
2019-09-10 18:49:00,4321,Miguel,he enjoy,2019,9,37,10,1,18,49,0,0,3
2019-09-10 18:49:00,4322,Jorge Cercos,squeezed,2019,9,37,10,1,18,49,0,0,2
2019-09-10 18:51:00,4323,Gleb,maintained,2019,9,37,10,1,18,51,0,0,2
